N_Rock,T,C,M_SE,R,T_deploy,T_remain,M_direct
1381,185.8982775,2.301720769e+11,99827375,537000,0.3601982264,185.8982775,172625
1385,185.8973464,2.307719631e+11,99826875,537000,0.3612415232,185.8973464,173125
1389,185.8964153,2.313718493e+11,99826375,537000,0.36228482,185.8964153,173625
1393,185.8954842,2.319717355e+11,99825875,537000,0.3633281168,185.8954842,174125
1397,185.8945531,2.325716217e+11,99825375,537000,0.3643714137,185.8945531,174625
1401,185.893622,2.331715079e+11,99824875,537000,0.3654147105,185.893622,175125
1405,185.8926909,2.337713941e+11,99824375,537000,0.3664580073,185.8926909,175625
1409,185.8917598,2.343712803e+11,99823875,537000,0.3675013041,185.8917598,176125
1413,185.8908287,2.349711664e+11,99823375,537000,0.3685446009,185.8908287,176625
1417,185.8898976,2.355710526e+11,99822875,537000,0.3695878978,185.8898976,177125
1421,185.8889665,2.361709388e+11,99822375,537000,0.3706311946,185.8889665,177625
1425,185.8880354,2.36770825e+11,99821875,537000,0.3716744914,185.8880354,178125
1429,185.8871043,2.373707112e+11,99821375,537000,0.3727177882,185.8871043,178625
1433,185.8861732,2.379705974e+11,99820875,537000,0.373761085,185.8861732,179125
1437,185.8852421,2.385704836e+11,99820375,537000,0.3748043818,185.8852421,179625
1441,185.884311,2.391703698e+11,99819875,537000,0.3758476787,185.884311,180125
1445,185.8833799,2.39770256e+11,99819375,537000,0.3768909755,185.8833799,180625
1449,185.8824488,2.403701422e+11,99818875,537000,0.3779342723,185.8824488,181125
1453,185.8815177,2.409700284e+11,99818375,537000,0.3789775691,185.8815177,181625
1457,185.8805866,2.415699146e+11,99817875,537000,0.3800208659,185.8805866,182125
1461,185.8796555,2.421698008e+11,99817375,537000,0.3810641628,185.8796555,182625
1465,185.8787244,2.42769687e+11,99816875,537000,0.3821074596,185.8787244,183125
1469,185.8777933,2.433695732e+11,99816375,537000,0.3831507564,185.8777933,183625
1473,185.8768622,2.439694593e+11,99815875,537000,0.3841940532,185.8768622,184125
1477,185.8759311,2.445693455e+11,99815375,537000,0.38523735,185.8759311,184625
1481,185.875,2.451692317e+11,99814875,537000,0.3862806468,185.875,185125
1485,185.8740689,2.457691179e+11,99814375,537000,0.3873239437,185.8740689,185625
1489,185.8731378,2.463690041e+11,99813875,537000,0.3883672405,185.8731378,186125
1493,185.8722067,2.469688903e+11,99813375,537000,0.3894105373,185.8722067,186625
1497,185.8712756,2.475687765e+11,99812875,537000,0.3904538341,185.8712756,187125
1501,185.8703445,2.481686627e+11,99812375,537000,0.3914971309,185.8703445,187625
1505,185.8694134,2.487685489e+11,99811875,537000,0.3925404278,185.8694134,188125
1509,185.8684823,2.493684351e+11,99811375,537000,0.3935837246,185.8684823,188625
1513,185.8675512,2.499683213e+11,99810875,537000,0.3946270214,185.8675512,189125
1517,185.8666201,2.505682075e+11,99810375,537000,0.3956703182,185.8666201,189625
1521,185.865689,2.511680937e+11,99809875,537000,0.396713615,185.865689,190125
1525,185.8647579,2.517679799e+11,99809375,537000,0.3977569118,185.8647579,190625
1529,185.8638268,2.52367866e+11,99808875,537000,0.3988002087,185.8638268,191125
1533,185.8628957,2.529677522e+11,99808375,537000,0.3998435055,185.8628957,191625
1537,185.8619646,2.535676384e+11,99807875,537000,0.4008868023,185.8619646,192125
1541,185.8610335,2.541675246e+11,99807375,537000,0.4019300991,185.8610335,192625
1545,185.8601024,2.547674108e+11,99806875,537000,0.4029733959,185.8601024,193125
1549,185.8591713,2.55367297e+11,99806375,537000,0.4040166927,185.8591713,193625
1553,185.8582402,2.559671832e+11,99805875,537000,0.4050599896,185.8582402,194125
1557,185.8573091,2.565670694e+11,99805375,537000,0.4061032864,185.8573091,194625
1561,185.856378,2.571669556e+11,99804875,537000,0.4071465832,185.856378,195125
1565,185.8554469,2.577668418e+11,99804375,537000,0.40818988,185.8554469,195625
1569,185.8545158,2.58366728e+11,99803875,537000,0.4092331768,185.8545158,196125
1573,185.8535847,2.589666142e+11,99803375,537000,0.4102764737,185.8535847,196625
1577,185.8526536,2.595665004e+11,99802875,537000,0.4113197705,185.8526536,197125
1581,185.8517225,2.601663866e+11,99802375,537000,0.4123630673,185.8517225,197625
1585,185.8507914,2.607662728e+11,99801875,537000,0.4134063641,185.8507914,198125
1589,185.8498603,2.613661589e+11,99801375,537000,0.4144496609,185.8498603,198625
1593,185.8489292,2.619660451e+11,99800875,537000,0.4154929577,185.8489292,199125
1597,185.8479981,2.625659313e+11,99800375,537000,0.4165362546,185.8479981,199625
1601,185.847067,2.631658175e+11,99799875,537000,0.4175795514,185.847067,200125
1605,185.8461359,2.637657037e+11,99799375,537000,0.4186228482,185.8461359,200625
1609,185.8452048,2.643655899e+11,99798875,537000,0.419666145,185.8452048,201125
1613,185.8442737,2.649654761e+11,99798375,537000,0.4207094418,185.8442737,201625
1617,185.8433426,2.655653623e+11,99797875,537000,0.4217527387,185.8433426,202125
1621,185.8424115,2.661652485e+11,99797375,537000,0.4227960355,185.8424115,202625
1625,185.8414804,2.667651347e+11,99796875,537000,0.4238393323,185.8414804,203125
1629,185.8405493,2.673650209e+11,99796375,537000,0.4248826291,185.8405493,203625
1633,185.8396182,2.679649071e+11,99795875,537000,0.4259259259,185.8396182,204125
1637,185.8386872,2.685647933e+11,99795375,537000,0.4269692227,185.8386872,204625
1641,185.8377561,2.691646795e+11,99794875,537000,0.4280125196,185.8377561,205125
1645,185.836825,2.697645657e+11,99794375,537000,0.4290558164,185.836825,205625
1649,185.8358939,2.703644518e+11,99793875,537000,0.4300991132,185.8358939,206125
1653,185.8349628,2.70964338e+11,99793375,537000,0.43114241,185.8349628,206625
1657,185.8340317,2.715642242e+11,99792875,537000,0.4321857068,185.8340317,207125
1661,185.8331006,2.721641104e+11,99792375,537000,0.4332290037,185.8331006,207625
1665,185.8321695,2.727639966e+11,99791875,537000,0.4342723005,185.8321695,208125
1669,185.8312384,2.733638828e+11,99791375,537000,0.4353155973,185.8312384,208625
1673,185.8303073,2.73963769e+11,99790875,537000,0.4363588941,185.8303073,209125
1677,185.8293762,2.745636552e+11,99790375,537000,0.4374021909,185.8293762,209625
1681,185.8284451,2.751635414e+11,99789875,537000,0.4384454877,185.8284451,210125
1685,185.827514,2.757634276e+11,99789375,537000,0.4394887846,185.827514,210625
1689,185.8265829,2.763633138e+11,99788875,537000,0.4405320814,185.8265829,211125
1693,185.8256518,2.769632e+11,99788375,537000,0.4415753782,185.8256518,211625
1697,185.8247207,2.775630862e+11,99787875,537000,0.442618675,185.8247207,212125
1701,185.8237896,2.781629724e+11,99787375,537000,0.4436619718,185.8237896,212625
1705,185.8228585,2.787628585e+11,99786875,537000,0.4447052686,185.8228585,213125
1709,185.8219274,2.793627447e+11,99786375,537000,0.4457485655,185.8219274,213625
1713,185.8209963,2.799626309e+11,99785875,537000,0.4467918623,185.8209963,214125
1717,185.8200652,2.805625171e+11,99785375,537000,0.4478351591,185.8200652,214625
1721,185.8191341,2.811624033e+11,99784875,537000,0.4488784559,185.8191341,215125
1725,185.818203,2.817622895e+11,99784375,537000,0.4499217527,185.818203,215625
1729,185.8172719,2.823621757e+11,99783875,537000,0.4509650496,185.8172719,216125
1733,185.8163408,2.829620619e+11,99783375,537000,0.4520083464,185.8163408,216625
1737,185.8154097,2.835619481e+11,99782875,537000,0.4530516432,185.8154097,217125
1741,185.8144786,2.841618343e+11,99782375,537000,0.45409494,185.8144786,217625
1745,185.8135475,2.847617205e+11,99781875,537000,0.4551382368,185.8135475,218125
1749,185.8126164,2.853616067e+11,99781375,537000,0.4561815336,185.8126164,218625
1753,185.8116853,2.859614929e+11,99780875,537000,0.4572248305,185.8116853,219125
1757,185.8107542,2.865613791e+11,99780375,537000,0.4582681273,185.8107542,219625
1761,185.8098231,2.871612653e+11,99779875,537000,0.4593114241,185.8098231,220125
1765,185.808892,2.877611514e+11,99779375,537000,0.4603547209,185.808892,220625
1769,185.8079609,2.883610376e+11,99778875,537000,0.4613980177,185.8079609,221125
1773,185.8070298,2.889609238e+11,99778375,537000,0.4624413146,185.8070298,221625
1777,185.8060987,2.8956081e+11,99777875,537000,0.4634846114,185.8060987,222125
1781,185.8051676,2.901606962e+11,99777375,537000,0.4645279082,185.8051676,222625
1785,185.8042365,2.907605824e+11,99776875,537000,0.465571205,185.8042365,223125
1789,185.8033054,2.913604686e+11,99776375,537000,0.4666145018,185.8033054,223625
1793,185.8023743,2.919603548e+11,99775875,537000,0.4676577986,185.8023743,224125
1797,185.8014432,2.92560241e+11,99775375,537000,0.4687010955,185.8014432,224625
1801,185.8005121,2.931601272e+11,99774875,537000,0.4697443923,185.8005121,225125
1805,185.799581,2.937600134e+11,99774375,537000,0.4707876891,185.799581,225625
1809,185.7986499,2.943598996e+11,99773875,537000,0.4718309859,185.7986499,226125
1813,185.7977188,2.949597858e+11,99773375,537000,0.4728742827,185.7977188,226625
1817,185.7967877,2.95559672e+11,99772875,537000,0.4739175796,185.7967877,227125
1821,185.7958566,2.961595581e+11,99772375,537000,0.4749608764,185.7958566,227625
1825,185.7949255,2.967594443e+11,99771875,537000,0.4760041732,185.7949255,228125
1829,185.7939944,2.973593305e+11,99771375,537000,0.47704747,185.7939944,228625
1833,185.7930633,2.979592167e+11,99770875,537000,0.4780907668,185.7930633,229125
1837,185.7921322,2.985591029e+11,99770375,537000,0.4791340636,185.7921322,229625
1841,185.7912011,2.991589891e+11,99769875,537000,0.4801773605,185.7912011,230125
1845,185.79027,2.997588753e+11,99769375,537000,0.4812206573,185.79027,230625
1849,185.7893389,3.003587615e+11,99768875,537000,0.4822639541,185.7893389,231125
1853,185.7884078,3.009586477e+11,99768375,537000,0.4833072509,185.7884078,231625
1857,185.7874767,3.015585339e+11,99767875,537000,0.4843505477,185.7874767,232125
1861,185.7865456,3.021584201e+11,99767375,537000,0.4853938445,185.7865456,232625
1865,185.7856145,3.027583063e+11,99766875,537000,0.4864371414,185.7856145,233125
1869,185.7846834,3.033581925e+11,99766375,537000,0.4874804382,185.7846834,233625
1873,185.7837523,3.039580787e+11,99765875,537000,0.488523735,185.7837523,234125
1877,185.7828212,3.045579649e+11,99765375,537000,0.4895670318,185.7828212,234625
1881,185.7818901,3.05157851e+11,99764875,537000,0.4906103286,185.7818901,235125
1885,185.780959,3.057577372e+11,99764375,537000,0.4916536255,185.780959,235625
1889,185.7800279,3.063576234e+11,99763875,537000,0.4926969223,185.7800279,236125
1893,185.7790968,3.069575096e+11,99763375,537000,0.4937402191,185.7790968,236625
1897,185.7781657,3.075573958e+11,99762875,537000,0.4947835159,185.7781657,237125
1901,185.7772346,3.08157282e+11,99762375,537000,0.4958268127,185.7772346,237625
1905,185.7763035,3.087571682e+11,99761875,537000,0.4968701095,185.7763035,238125
1909,185.7753724,3.093570544e+11,99761375,537000,0.4979134064,185.7753724,238625
1913,185.7744413,3.099569406e+11,99760875,537000,0.4989567032,185.7744413,239125
1917,185.7735102,3.105568268e+11,99760375,537000,0.5,185.7735102,239625
1921,185.7725791,3.11156713e+11,99759875,537000,0.5010432968,185.7725791,240125
1925,185.771648,3.117565992e+11,99759375,537000,0.5020865936,185.771648,240625
1929,185.7707169,3.123564854e+11,99758875,537000,0.5031298905,185.7707169,241125
1933,185.7697858,3.129563716e+11,99758375,537000,0.5041731873,185.7697858,241625
1937,185.7688547,3.135562578e+11,99757875,537000,0.5052164841,185.7688547,242125
1941,185.7679236,3.141561439e+11,99757375,537000,0.5062597809,185.7679236,242625
1945,185.7669926,3.147560301e+11,99756875,537000,0.5073030777,185.7669926,243125
1949,185.7660615,3.153559163e+11,99756375,537000,0.5083463745,185.7660615,243625
1953,185.7651304,3.159558025e+11,99755875,537000,0.5093896714,185.7651304,244125
1957,185.7641993,3.165556887e+11,99755375,537000,0.5104329682,185.7641993,244625
1961,185.7632682,3.171555749e+11,99754875,537000,0.511476265,185.7632682,245125
1965,185.7623371,3.177554611e+11,99754375,537000,0.5125195618,185.7623371,245625
1969,185.761406,3.183553473e+11,99753875,537000,0.5135628586,185.761406,246125
1973,185.7604749,3.189552335e+11,99753375,537000,0.5146061555,185.7604749,246625
1977,185.7595438,3.195551197e+11,99752875,537000,0.5156494523,185.7595438,247125
1981,185.7586127,3.201550059e+11,99752375,537000,0.5166927491,185.7586127,247625
1985,185.7576816,3.207548921e+11,99751875,537000,0.5177360459,185.7576816,248125
1989,185.7567505,3.213547783e+11,99751375,537000,0.5187793427,185.7567505,248625
1993,185.7558194,3.219546645e+11,99750875,537000,0.5198226395,185.7558194,249125
1997,185.7548883,3.225545506e+11,99750375,537000,0.5208659364,185.7548883,249625
2001,185.7539572,3.231544368e+11,99749875,537000,0.5219092332,185.7539572,250125
2005,185.7530261,3.23754323e+11,99749375,537000,0.52295253,185.7530261,250625
2009,185.752095,3.243542092e+11,99748875,537000,0.5239958268,185.752095,251125
2013,185.7511639,3.249540954e+11,99748375,537000,0.5250391236,185.7511639,251625
2017,185.7502328,3.255539816e+11,99747875,537000,0.5260824204,185.7502328,252125
2021,185.7493017,3.261538678e+11,99747375,537000,0.5271257173,185.7493017,252625
2025,185.7483706,3.26753754e+11,99746875,537000,0.5281690141,185.7483706,253125
2029,185.7474395,3.273536402e+11,99746375,537000,0.5292123109,185.7474395,253625
2033,185.7465084,3.279535264e+11,99745875,537000,0.5302556077,185.7465084,254125
2037,185.7455773,3.285534126e+11,99745375,537000,0.5312989045,185.7455773,254625
2041,185.7446462,3.291532988e+11,99744875,537000,0.5323422014,185.7446462,255125
2045,185.7437151,3.29753185e+11,99744375,537000,0.5333854982,185.7437151,255625
2049,185.742784,3.303530712e+11,99743875,537000,0.534428795,185.742784,256125
2053,185.7418529,3.309529574e+11,99743375,537000,0.5354720918,185.7418529,256625
2057,185.7409218,3.315528435e+11,99742875,537000,0.5365153886,185.7409218,257125
2061,185.7399907,3.321527297e+11,99742375,537000,0.5375586854,185.7399907,257625
2065,185.7390596,3.327526159e+11,99741875,537000,0.5386019823,185.7390596,258125
2069,185.7381285,3.333525021e+11,99741375,537000,0.5396452791,185.7381285,258625
2073,185.7371974,3.339523883e+11,99740875,537000,0.5406885759,185.7371974,259125
2077,185.7362663,3.345522745e+11,99740375,537000,0.5417318727,185.7362663,259625
2081,185.7353352,3.351521607e+11,99739875,537000,0.5427751695,185.7353352,260125
2085,185.7344041,3.357520469e+11,99739375,537000,0.5438184664,185.7344041,260625
2089,185.733473,3.363519331e+11,99738875,537000,0.5448617632,185.733473,261125
2093,185.7325419,3.369518193e+11,99738375,537000,0.54590506,185.7325419,261625
2097,185.7316108,3.375517055e+11,99737875,537000,0.5469483568,185.7316108,262125
2101,185.7306797,3.381515917e+11,99737375,537000,0.5479916536,185.7306797,262625
2105,185.7297486,3.387514779e+11,99736875,537000,0.5490349504,185.7297486,263125
2109,185.7288175,3.393513641e+11,99736375,537000,0.5500782473,185.7288175,263625
2113,185.7278864,3.399512502e+11,99735875,537000,0.5511215441,185.7278864,264125
2117,185.7269553,3.405511364e+11,99735375,537000,0.5521648409,185.7269553,264625
2121,185.7260242,3.411510226e+11,99734875,537000,0.5532081377,185.7260242,265125
2125,185.7250931,3.417509088e+11,99734375,537000,0.5542514345,185.7250931,265625
2129,185.724162,3.42350795e+11,99733875,537000,0.5552947314,185.724162,266125
2133,185.7232309,3.429506812e+11,99733375,537000,0.5563380282,185.7232309,266625
2137,185.7222998,3.435505674e+11,99732875,537000,0.557381325,185.7222998,267125
2141,185.7213687,3.441504536e+11,99732375,537000,0.5584246218,185.7213687,267625
2145,185.7204376,3.447503398e+11,99731875,537000,0.5594679186,185.7204376,268125
2149,185.7195065,3.45350226e+11,99731375,537000,0.5605112154,185.7195065,268625
2153,185.7185754,3.459501122e+11,99730875,537000,0.5615545123,185.7185754,269125
2157,185.7176443,3.465499984e+11,99730375,537000,0.5625978091,185.7176443,269625
2161,185.7167132,3.471498846e+11,99729875,537000,0.5636411059,185.7167132,270125
2165,185.7157821,3.477497708e+11,99729375,537000,0.5646844027,185.7157821,270625
2169,185.714851,3.48349657e+11,99728875,537000,0.5657276995,185.714851,271125
2173,185.7139199,3.489495431e+11,99728375,537000,0.5667709963,185.7139199,271625
2177,185.7129888,3.495494293e+11,99727875,537000,0.5678142932,185.7129888,272125
2181,185.7120577,3.501493155e+11,99727375,537000,0.56885759,185.7120577,272625
2185,185.7111266,3.507492017e+11,99726875,537000,0.5699008868,185.7111266,273125
2189,185.7101955,3.513490879e+11,99726375,537000,0.5709441836,185.7101955,273625
2193,185.7092644,3.519489741e+11,99725875,537000,0.5719874804,185.7092644,274125
2197,185.7083333,3.525488603e+11,99725375,537000,0.5730307773,185.7083333,274625
2201,185.7074022,3.531487465e+11,99724875,537000,0.5740740741,185.7074022,275125
2205,185.7064711,3.537486327e+11,99724375,537000,0.5751173709,185.7064711,275625
2209,185.70554,3.543485189e+11,99723875,537000,0.5761606677,185.70554,276125
2213,185.7046089,3.549484051e+11,99723375,537000,0.5772039645,185.7046089,276625
2217,185.7036778,3.555482913e+11,99722875,537000,0.5782472613,185.7036778,277125
2221,185.7027467,3.561481775e+11,99722375,537000,0.5792905582,185.7027467,277625
2225,185.7018156,3.567480637e+11,99721875,537000,0.580333855,185.7018156,278125
2229,185.7008845,3.573479499e+11,99721375,537000,0.5813771518,185.7008845,278625
2233,185.6999534,3.57947836e+11,99720875,537000,0.5824204486,185.6999534,279125
2237,185.6990223,3.585477222e+11,99720375,537000,0.5834637454,185.6990223,279625
2241,185.6980912,3.591476084e+11,99719875,537000,0.5845070423,185.6980912,280125
2245,185.6971601,3.597474946e+11,99719375,537000,0.5855503391,185.6971601,280625
2249,185.6962291,3.603473808e+11,99718875,537000,0.5865936359,185.6962291,281125
2253,185.695298,3.60947267e+11,99718375,537000,0.5876369327,185.695298,281625
