N_Rock,T,C,M_SE,R,T_deploy,T_remain,M_direct
600868,156.7209181,9.014940981e+13,24891500,537000,156.7209181,46.35288641,75108500
600872,156.7219614,9.015000993e+13,24891000,537000,156.7219614,46.35195531,75109000
600876,156.7230047,9.015061006e+13,24890500,537000,156.7230047,46.35102421,75109500
600880,156.724048,9.015121018e+13,24890000,537000,156.724048,46.35009311,75110000
600884,156.7250913,9.01518103e+13,24889500,537000,156.7250913,46.34916201,75110500
600888,156.7261346,9.015241043e+13,24889000,537000,156.7261346,46.34823091,75111000
600892,156.7271779,9.015301055e+13,24888500,537000,156.7271779,46.34729981,75111500
600896,156.7282212,9.015361067e+13,24888000,537000,156.7282212,46.34636872,75112000
600900,156.7292645,9.015421079e+13,24887500,537000,156.7292645,46.34543762,75112500
600904,156.7303078,9.015481092e+13,24887000,537000,156.7303078,46.34450652,75113000
600908,156.7313511,9.015541104e+13,24886500,537000,156.7313511,46.34357542,75113500
600912,156.7323944,9.015601116e+13,24886000,537000,156.7323944,46.34264432,75114000
600916,156.7334377,9.015661129e+13,24885500,537000,156.7334377,46.34171322,75114500
600920,156.734481,9.015721141e+13,24885000,537000,156.734481,46.34078212,75115000
600924,156.7355243,9.015781153e+13,24884500,537000,156.7355243,46.33985102,75115500
600928,156.7365676,9.015841166e+13,24884000,537000,156.7365676,46.33891993,75116000
600932,156.7376109,9.015901178e+13,24883500,537000,156.7376109,46.33798883,75116500
600936,156.7386541,9.01596119e+13,24883000,537000,156.7386541,46.33705773,75117000
600940,156.7396974,9.016021203e+13,24882500,537000,156.7396974,46.33612663,75117500
600944,156.7407407,9.016081215e+13,24882000,537000,156.7407407,46.33519553,75118000
600948,156.741784,9.016141227e+13,24881500,537000,156.741784,46.33426443,75118500
600952,156.7428273,9.01620124e+13,24881000,537000,156.7428273,46.33333333,75119000
600956,156.7438706,9.016261252e+13,24880500,537000,156.7438706,46.33240223,75119500
600960,156.7449139,9.016321264e+13,24880000,537000,156.7449139,46.33147114,75120000
600964,156.7459572,9.016381276e+13,24879500,537000,156.7459572,46.33054004,75120500
600968,156.7470005,9.016441289e+13,24879000,537000,156.7470005,46.32960894,75121000
600972,156.7480438,9.016501301e+13,24878500,537000,156.7480438,46.32867784,75121500
600976,156.7490871,9.016561313e+13,24878000,537000,156.7490871,46.32774674,75122000
600980,156.7501304,9.016621326e+13,24877500,537000,156.7501304,46.32681564,75122500
600984,156.7511737,9.016681338e+13,24877000,537000,156.7511737,46.32588454,75123000
600988,156.752217,9.01674135e+13,24876500,537000,156.752217,46.32495345,75123500
600992,156.7532603,9.016801363e+13,24876000,537000,156.7532603,46.32402235,75124000
600996,156.7543036,9.016861375e+13,24875500,537000,156.7543036,46.32309125,75124500
601000,156.7553469,9.016921387e+13,24875000,537000,156.7553469,46.32216015,75125000
601004,156.7563902,9.0169814e+13,24874500,537000,156.7563902,46.32122905,75125500
601008,156.7574335,9.017041412e+13,24874000,537000,156.7574335,46.32029795,75126000
601012,156.7584768,9.017101424e+13,24873500,537000,156.7584768,46.31936685,75126500
601016,156.7595201,9.017161437e+13,24873000,537000,156.7595201,46.31843575,75127000
601020,156.7605634,9.017221449e+13,24872500,537000,156.7605634,46.31750466,75127500
601024,156.7616067,9.017281461e+13,24872000,537000,156.7616067,46.31657356,75128000
601028,156.76265,9.017341473e+13,24871500,537000,156.76265,46.31564246,75128500
601032,156.7636933,9.017401486e+13,24871000,537000,156.7636933,46.31471136,75129000
601036,156.7647366,9.017461498e+13,24870500,537000,156.7647366,46.31378026,75129500
601040,156.7657799,9.01752151e+13,24870000,537000,156.7657799,46.31284916,75130000
601044,156.7668232,9.017581523e+13,24869500,537000,156.7668232,46.31191806,75130500
601048,156.7678665,9.017641535e+13,24869000,537000,156.7678665,46.31098696,75131000
601052,156.7689098,9.017701547e+13,24868500,537000,156.7689098,46.31005587,75131500
601056,156.7699531,9.01776156e+13,24868000,537000,156.7699531,46.30912477,75132000
601060,156.7709963,9.017821572e+13,24867500,537000,156.7709963,46.30819367,75132500
601064,156.7720396,9.017881584e+13,24867000,537000,156.7720396,46.30726257,75133000
601068,156.7730829,9.017941597e+13,24866500,537000,156.7730829,46.30633147,75133500
601072,156.7741262,9.018001609e+13,24866000,537000,156.7741262,46.30540037,75134000
601076,156.7751695,9.018061621e+13,24865500,537000,156.7751695,46.30446927,75134500
601080,156.7762128,9.018121634e+13,24865000,537000,156.7762128,46.30353818,75135000
601084,156.7772561,9.018181646e+13,24864500,537000,156.7772561,46.30260708,75135500
601088,156.7782994,9.018241658e+13,24864000,537000,156.7782994,46.30167598,75136000
601092,156.7793427,9.01830167e+13,24863500,537000,156.7793427,46.30074488,75136500
601096,156.780386,9.018361683e+13,24863000,537000,156.780386,46.29981378,75137000
601100,156.7814293,9.018421695e+13,24862500,537000,156.7814293,46.29888268,75137500
601104,156.7824726,9.018481707e+13,24862000,537000,156.7824726,46.29795158,75138000
601108,156.7835159,9.01854172e+13,24861500,537000,156.7835159,46.29702048,75138500
601112,156.7845592,9.018601732e+13,24861000,537000,156.7845592,46.29608939,75139000
601116,156.7856025,9.018661744e+13,24860500,537000,156.7856025,46.29515829,75139500
601120,156.7866458,9.018721757e+13,24860000,537000,156.7866458,46.29422719,75140000
601124,156.7876891,9.018781769e+13,24859500,537000,156.7876891,46.29329609,75140500
601128,156.7887324,9.018841781e+13,24859000,537000,156.7887324,46.29236499,75141000
601132,156.7897757,9.018901794e+13,24858500,537000,156.7897757,46.29143389,75141500
601136,156.790819,9.018961806e+13,24858000,537000,156.790819,46.29050279,75142000
601140,156.7918623,9.019021818e+13,24857500,537000,156.7918623,46.28957169,75142500
601144,156.7929056,9.019081831e+13,24857000,537000,156.7929056,46.2886406,75143000
601148,156.7939489,9.019141843e+13,24856500,537000,156.7939489,46.2877095,75143500
601152,156.7949922,9.019201855e+13,24856000,537000,156.7949922,46.2867784,75144000
601156,156.7960355,9.019261867e+13,24855500,537000,156.7960355,46.2858473,75144500
601160,156.7970788,9.01932188e+13,24855000,537000,156.7970788,46.2849162,75145000
601164,156.7981221,9.019381892e+13,24854500,537000,156.7981221,46.2839851,75145500
601168,156.7991654,9.019441904e+13,24854000,537000,156.7991654,46.283054,75146000
601172,156.8002087,9.019501917e+13,24853500,537000,156.8002087,46.28212291,75146500
601176,156.801252,9.019561929e+13,24853000,537000,156.801252,46.28119181,75147000
601180,156.8022953,9.019621941e+13,24852500,537000,156.8022953,46.28026071,75147500
601184,156.8033385,9.019681954e+13,24852000,537000,156.8033385,46.27932961,75148000
601188,156.8043818,9.019741966e+13,24851500,537000,156.8043818,46.27839851,75148500
601192,156.8054251,9.019801978e+13,24851000,537000,156.8054251,46.27746741,75149000
601196,156.8064684,9.019861991e+13,24850500,537000,156.8064684,46.27653631,75149500
601200,156.8075117,9.019922003e+13,24850000,537000,156.8075117,46.27560521,75150000
601204,156.808555,9.019982015e+13,24849500,537000,156.808555,46.27467412,75150500
601208,156.8095983,9.020042028e+13,24849000,537000,156.8095983,46.27374302,75151000
601212,156.8106416,9.02010204e+13,24848500,537000,156.8106416,46.27281192,75151500
601216,156.8116849,9.020162052e+13,24848000,537000,156.8116849,46.27188082,75152000
601220,156.8127282,9.020222064e+13,24847500,537000,156.8127282,46.27094972,75152500
601224,156.8137715,9.020282077e+13,24847000,537000,156.8137715,46.27001862,75153000
601228,156.8148148,9.020342089e+13,24846500,537000,156.8148148,46.26908752,75153500
601232,156.8158581,9.020402101e+13,24846000,537000,156.8158581,46.26815642,75154000
601236,156.8169014,9.020462114e+13,24845500,537000,156.8169014,46.26722533,75154500
601240,156.8179447,9.020522126e+13,24845000,537000,156.8179447,46.26629423,75155000
601244,156.818988,9.020582138e+13,24844500,537000,156.818988,46.26536313,75155500
601248,156.8200313,9.020642151e+13,24844000,537000,156.8200313,46.26443203,75156000
601252,156.8210746,9.020702163e+13,24843500,537000,156.8210746,46.26350093,75156500
601256,156.8221179,9.020762175e+13,24843000,537000,156.8221179,46.26256983,75157000
601260,156.8231612,9.020822188e+13,24842500,537000,156.8231612,46.26163873,75157500
601264,156.8242045,9.0208822e+13,24842000,537000,156.8242045,46.26070764,75158000
601268,156.8252478,9.020942212e+13,24841500,537000,156.8252478,46.25977654,75158500
601272,156.8262911,9.021002225e+13,24841000,537000,156.8262911,46.25884544,75159000
601276,156.8273344,9.021062237e+13,24840500,537000,156.8273344,46.25791434,75159500
601280,156.8283777,9.021122249e+13,24840000,537000,156.8283777,46.25698324,75160000
601284,156.829421,9.021182261e+13,24839500,537000,156.829421,46.25605214,75160500
601288,156.8304643,9.021242274e+13,24839000,537000,156.8304643,46.25512104,75161000
601292,156.8315076,9.021302286e+13,24838500,537000,156.8315076,46.25418994,75161500
601296,156.8325509,9.021362298e+13,24838000,537000,156.8325509,46.25325885,75162000
601300,156.8335942,9.021422311e+13,24837500,537000,156.8335942,46.25232775,75162500
601304,156.8346375,9.021482323e+13,24837000,537000,156.8346375,46.25139665,75163000
601308,156.8356808,9.021542335e+13,24836500,537000,156.8356808,46.25046555,75163500
601312,156.836724,9.021602348e+13,24836000,537000,156.836724,46.24953445,75164000
601316,156.8377673,9.02166236e+13,24835500,537000,156.8377673,46.24860335,75164500
601320,156.8388106,9.021722372e+13,24835000,537000,156.8388106,46.24767225,75165000
601324,156.8398539,9.021782385e+13,24834500,537000,156.8398539,46.24674115,75165500
601328,156.8408972,9.021842397e+13,24834000,537000,156.8408972,46.24581006,75166000
601332,156.8419405,9.021902409e+13,24833500,537000,156.8419405,46.24487896,75166500
601336,156.8429838,9.021962422e+13,24833000,537000,156.8429838,46.24394786,75167000
601340,156.8440271,9.022022434e+13,24832500,537000,156.8440271,46.24301676,75167500
601344,156.8450704,9.022082446e+13,24832000,537000,156.8450704,46.24208566,75168000
601348,156.8461137,9.022142458e+13,24831500,537000,156.8461137,46.24115456,75168500
601352,156.847157,9.022202471e+13,24831000,537000,156.847157,46.24022346,75169000
601356,156.8482003,9.022262483e+13,24830500,537000,156.8482003,46.23929236,75169500
601360,156.8492436,9.022322495e+13,24830000,537000,156.8492436,46.23836127,75170000
601364,156.8502869,9.022382508e+13,24829500,537000,156.8502869,46.23743017,75170500
601368,156.8513302,9.02244252e+13,24829000,537000,156.8513302,46.23649907,75171000
601372,156.8523735,9.022502532e+13,24828500,537000,156.8523735,46.23556797,75171500
601376,156.8534168,9.022562545e+13,24828000,537000,156.8534168,46.23463687,75172000
601380,156.8544601,9.022622557e+13,24827500,537000,156.8544601,46.23370577,75172500
601384,156.8555034,9.022682569e+13,24827000,537000,156.8555034,46.23277467,75173000
601388,156.8565467,9.022742582e+13,24826500,537000,156.8565467,46.23184358,75173500
601392,156.85759,9.022802594e+13,24826000,537000,156.85759,46.23091248,75174000
601396,156.8586333,9.022862606e+13,24825500,537000,156.8586333,46.22998138,75174500
601400,156.8596766,9.022922618e+13,24825000,537000,156.8596766,46.22905028,75175000
601404,156.8607199,9.022982631e+13,24824500,537000,156.8607199,46.22811918,75175500
601408,156.8617632,9.023042643e+13,24824000,537000,156.8617632,46.22718808,75176000
601412,156.8628065,9.023102655e+13,24823500,537000,156.8628065,46.22625698,75176500
601416,156.8638498,9.023162668e+13,24823000,537000,156.8638498,46.22532588,75177000
601420,156.8648931,9.02322268e+13,24822500,537000,156.8648931,46.22439479,75177500
601424,156.8659364,9.023282692e+13,24822000,537000,156.8659364,46.22346369,75178000
601428,156.8669797,9.023342705e+13,24821500,537000,156.8669797,46.22253259,75178500
601432,156.868023,9.023402717e+13,24821000,537000,156.868023,46.22160149,75179000
601436,156.8690662,9.023462729e+13,24820500,537000,156.8690662,46.22067039,75179500
601440,156.8701095,9.023522742e+13,24820000,537000,156.8701095,46.21973929,75180000
601444,156.8711528,9.023582754e+13,24819500,537000,156.8711528,46.21880819,75180500
601448,156.8721961,9.023642766e+13,24819000,537000,156.8721961,46.21787709,75181000
601452,156.8732394,9.023702779e+13,24818500,537000,156.8732394,46.216946,75181500
601456,156.8742827,9.023762791e+13,24818000,537000,156.8742827,46.2160149,75182000
601460,156.875326,9.023822803e+13,24817500,537000,156.875326,46.2150838,75182500
601464,156.8763693,9.023882815e+13,24817000,537000,156.8763693,46.2141527,75183000
601468,156.8774126,9.023942828e+13,24816500,537000,156.8774126,46.2132216,75183500
601472,156.8784559,9.02400284e+13,24816000,537000,156.8784559,46.2122905,75184000
601476,156.8794992,9.024062852e+13,24815500,537000,156.8794992,46.2113594,75184500
601480,156.8805425,9.024122865e+13,24815000,537000,156.8805425,46.21042831,75185000
601484,156.8815858,9.024182877e+13,24814500,537000,156.8815858,46.20949721,75185500
601488,156.8826291,9.024242889e+13,24814000,537000,156.8826291,46.20856611,75186000
601492,156.8836724,9.024302902e+13,24813500,537000,156.8836724,46.20763501,75186500
601496,156.8847157,9.024362914e+13,24813000,537000,156.8847157,46.20670391,75187000
601500,156.885759,9.024422926e+13,24812500,537000,156.885759,46.20577281,75187500
601504,156.8868023,9.024482939e+13,24812000,537000,156.8868023,46.20484171,75188000
601508,156.8878456,9.024542951e+13,24811500,537000,156.8878456,46.20391061,75188500
601512,156.8888889,9.024602963e+13,24811000,537000,156.8888889,46.20297952,75189000
601516,156.8899322,9.024662976e+13,24810500,537000,156.8899322,46.20204842,75189500
601520,156.8909755,9.024722988e+13,24810000,537000,156.8909755,46.20111732,75190000
601524,156.8920188,9.024783e+13,24809500,537000,156.8920188,46.20018622,75190500
601528,156.8930621,9.024843012e+13,24809000,537000,156.8930621,46.19925512,75191000
601532,156.8941054,9.024903025e+13,24808500,537000,156.8941054,46.19832402,75191500
601536,156.8951487,9.024963037e+13,24808000,537000,156.8951487,46.19739292,75192000
601540,156.896192,9.025023049e+13,24807500,537000,156.896192,46.19646182,75192500
601544,156.8972353,9.025083062e+13,24807000,537000,156.8972353,46.19553073,75193000
601548,156.8982786,9.025143074e+13,24806500,537000,156.8982786,46.19459963,75193500
601552,156.8993219,9.025203086e+13,24806000,537000,156.8993219,46.19366853,75194000
601556,156.9003652,9.025263099e+13,24805500,537000,156.9003652,46.19273743,75194500
601560,156.9014085,9.025323111e+13,24805000,537000,156.9014085,46.19180633,75195000
601564,156.9024517,9.025383123e+13,24804500,537000,156.9024517,46.19087523,75195500
601568,156.903495,9.025443136e+13,24804000,537000,156.903495,46.18994413,75196000
601572,156.9045383,9.025503148e+13,24803500,537000,156.9045383,46.18901304,75196500
601576,156.9055816,9.02556316e+13,24803000,537000,156.9055816,46.18808194,75197000
601580,156.9066249,9.025623173e+13,24802500,537000,156.9066249,46.18715084,75197500
601584,156.9076682,9.025683185e+13,24802000,537000,156.9076682,46.18621974,75198000
601588,156.9087115,9.025743197e+13,24801500,537000,156.9087115,46.18528864,75198500
601592,156.9097548,9.025803209e+13,24801000,537000,156.9097548,46.18435754,75199000
601596,156.9107981,9.025863222e+13,24800500,537000,156.9107981,46.18342644,75199500
601600,156.9118414,9.025923234e+13,24800000,537000,156.9118414,46.18249534,75200000
601604,156.9128847,9.025983246e+13,24799500,537000,156.9128847,46.18156425,75200500
601608,156.913928,9.026043259e+13,24799000,537000,156.913928,46.18063315,75201000
601612,156.9149713,9.026103271e+13,24798500,537000,156.9149713,46.17970205,75201500
601616,156.9160146,9.026163283e+13,24798000,537000,156.9160146,46.17877095,75202000
601620,156.9170579,9.026223296e+13,24797500,537000,156.9170579,46.17783985,75202500
601624,156.9181012,9.026283308e+13,24797000,537000,156.9181012,46.17690875,75203000
601628,156.9191445,9.02634332e+13,24796500,537000,156.9191445,46.17597765,75203500
601632,156.9201878,9.026403333e+13,24796000,537000,156.9201878,46.17504655,75204000
601636,156.9212311,9.026463345e+13,24795500,537000,156.9212311,46.17411546,75204500
601640,156.9222744,9.026523357e+13,24795000,537000,156.9222744,46.17318436,75205000
601644,156.9233177,9.02658337e+13,24794500,537000,156.9233177,46.17225326,75205500
601648,156.924361,9.026643382e+13,24794000,537000,156.924361,46.17132216,75206000
601652,156.9254043,9.026703394e+13,24793500,537000,156.9254043,46.17039106,75206500
601656,156.9264476,9.026763406e+13,24793000,537000,156.9264476,46.16945996,75207000
601660,156.9274909,9.026823419e+13,24792500,537000,156.9274909,46.16852886,75207500
601664,156.9285342,9.026883431e+13,24792000,537000,156.9285342,46.16759777,75208000
601668,156.9295775,9.026943443e+13,24791500,537000,156.9295775,46.16666667,75208500
601672,156.9306208,9.027003456e+13,24791000,537000,156.9306208,46.16573557,75209000
601676,156.9316641,9.027063468e+13,24790500,537000,156.9316641,46.16480447,75209500
601680,156.9327074,9.02712348e+13,24790000,537000,156.9327074,46.16387337,75210000
601684,156.9337507,9.027183493e+13,24789500,537000,156.9337507,46.16294227,75210500
601688,156.9347939,9.027243505e+13,24789000,537000,156.9347939,46.16201117,75211000
601692,156.9358372,9.027303517e+13,24788500,537000,156.9358372,46.16108007,75211500
601696,156.9368805,9.02736353e+13,24788000,537000,156.9368805,46.16014898,75212000
601700,156.9379238,9.027423542e+13,24787500,537000,156.9379238,46.15921788,75212500
601704,156.9389671,9.027483554e+13,24787000,537000,156.9389671,46.15828678,75213000
601708,156.9400104,9.027543567e+13,24786500,537000,156.9400104,46.15735568,75213500
601712,156.9410537,9.027603579e+13,24786000,537000,156.9410537,46.15642458,75214000
601716,156.942097,9.027663591e+13,24785500,537000,156.942097,46.15549348,75214500
601720,156.9431403,9.027723603e+13,24785000,537000,156.9431403,46.15456238,75215000
601724,156.9441836,9.027783616e+13,24784500,537000,156.9441836,46.15363128,75215500
601728,156.9452269,9.027843628e+13,24784000,537000,156.9452269,46.15270019,75216000
601732,156.9462702,9.02790364e+13,24783500,537000,156.9462702,46.15176909,75216500
601736,156.9473135,9.027963653e+13,24783000,537000,156.9473135,46.15083799,75217000
601740,156.9483568,9.028023665e+13,24782500,537000,156.9483568,46.14990689,75217500
601744,156.9494001,9.028083677e+13,24782000,537000,156.9494001,46.14897579,75218000
601748,156.9504434,9.02814369e+13,24781500,537000,156.9504434,46.14804469,75218500
601752,156.9514867,9.028203702e+13,24781000,537000,156.9514867,46.14711359,75219000
601756,156.95253,9.028263714e+13,24780500,537000,156.95253,46.1461825,75219500
601760,156.9535733,9.028323727e+13,24780000,537000,156.9535733,46.1452514,75220000
601764,156.9546166,9.028383739e+13,24779500,537000,156.9546166,46.1443203,75220500
601768,156.9556599,9.028443751e+13,24779000,537000,156.9556599,46.1433892,75221000
601772,156.9567032,9.028503764e+13,24778500,537000,156.9567032,46.1424581,75221500
601776,156.9577465,9.028563776e+13,24778000,537000,156.9577465,46.141527,75222000
601780,156.9587898,9.028623788e+13,24777500,537000,156.9587898,46.1405959,75222500
601784,156.9598331,9.0286838e+13,24777000,537000,156.9598331,46.1396648,75223000
601788,156.9608764,9.028743813e+13,24776500,537000,156.9608764,46.13873371,75223500
601792,156.9619197,9.028803825e+13,24776000,537000,156.9619197,46.13780261,75224000
601796,156.962963,9.028863837e+13,24775500,537000,156.962963,46.13687151,75224500
601800,156.9640063,9.02892385e+13,24775000,537000,156.9640063,46.13594041,75225000
601804,156.9650496,9.028983862e+13,24774500,537000,156.9650496,46.13500931,75225500
601808,156.9660929,9.029043874e+13,24774000,537000,156.9660929,46.13407821,75226000
601812,156.9671362,9.029103887e+13,24773500,537000,156.9671362,46.13314711,75226500
601816,156.9681794,9.029163899e+13,24773000,537000,156.9681794,46.13221601,75227000
601820,156.9692227,9.029223911e+13,24772500,537000,156.9692227,46.13128492,75227500
601824,156.970266,9.029283924e+13,24772000,537000,156.970266,46.13035382,75228000
601828,156.9713093,9.029343936e+13,24771500,537000,156.9713093,46.12942272,75228500
601832,156.9723526,9.029403948e+13,24771000,537000,156.9723526,46.12849162,75229000
601836,156.9733959,9.029463961e+13,24770500,537000,156.9733959,46.12756052,75229500
601840,156.9744392,9.029523973e+13,24770000,537000,156.9744392,46.12662942,75230000
601844,156.9754825,9.029583985e+13,24769500,537000,156.9754825,46.12569832,75230500
601848,156.9765258,9.029643997e+13,24769000,537000,156.9765258,46.12476723,75231000
601852,156.9775691,9.02970401e+13,24768500,537000,156.9775691,46.12383613,75231500
601856,156.9786124,9.029764022e+13,24768000,537000,156.9786124,46.12290503,75232000
601860,156.9796557,9.029824034e+13,24767500,537000,156.9796557,46.12197393,75232500
601864,156.980699,9.029884047e+13,24767000,537000,156.980699,46.12104283,75233000
601868,156.9817423,9.029944059e+13,24766500,537000,156.9817423,46.12011173,75233500
601872,156.9827856,9.030004071e+13,24766000,537000,156.9827856,46.11918063,75234000
601876,156.9838289,9.030064084e+13,24765500,537000,156.9838289,46.11824953,75234500
601880,156.9848722,9.030124096e+13,24765000,537000,156.9848722,46.11731844,75235000
601884,156.9859155,9.030184108e+13,24764500,537000,156.9859155,46.11638734,75235500
601888,156.9869588,9.030244121e+13,24764000,537000,156.9869588,46.11545624,75236000
601892,156.9880021,9.030304133e+13,24763500,537000,156.9880021,46.11452514,75236500
601896,156.9890454,9.030364145e+13,24763000,537000,156.9890454,46.11359404,75237000
601900,156.9900887,9.030424158e+13,24762500,537000,156.9900887,46.11266294,75237500
601904,156.991132,9.03048417e+13,24762000,537000,156.991132,46.11173184,75238000
601908,156.9921753,9.030544182e+13,24761500,537000,156.9921753,46.11080074,75238500
601912,156.9932186,9.030604194e+13,24761000,537000,156.9932186,46.10986965,75239000
601916,156.9942619,9.030664207e+13,24760500,537000,156.9942619,46.10893855,75239500
601920,156.9953052,9.030724219e+13,24760000,537000,156.9953052,46.10800745,75240000
601924,156.9963485,9.030784231e+13,24759500,537000,156.9963485,46.10707635,75240500
601928,156.9973918,9.030844244e+13,24759000,537000,156.9973918,46.10614525,75241000
601932,156.9984351,9.030904256e+13,24758500,537000,156.9984351,46.10521415,75241500
601936,156.9994784,9.030964268e+13,24758000,537000,156.9994784,46.10428305,75242000
601940,157.0005216,9.031024281e+13,24757500,537000,157.0005216,46.10335196,75242500
601944,157.0015649,9.031084293e+13,24757000,537000,157.0015649,46.10242086,75243000
601948,157.0026082,9.031144305e+13,24756500,537000,157.0026082,46.10148976,75243500
601952,157.0036515,9.031204318e+13,24756000,537000,157.0036515,46.10055866,75244000
601956,157.0046948,9.03126433e+13,24755500,537000,157.0046948,46.09962756,75244500
601960,157.0057381,9.031324342e+13,24755000,537000,157.0057381,46.09869646,75245000
601964,157.0067814,9.031384354e+13,24754500,537000,157.0067814,46.09776536,75245500
601968,157.0078247,9.031444367e+13,24754000,537000,157.0078247,46.09683426,75246000
601972,157.008868,9.031504379e+13,24753500,537000,157.008868,46.09590317,75246500
601976,157.0099113,9.031564391e+13,24753000,537000,157.0099113,46.09497207,75247000
601980,157.0109546,9.031624404e+13,24752500,537000,157.0109546,46.09404097,75247500
601984,157.0119979,9.031684416e+13,24752000,537000,157.0119979,46.09310987,75248000
601988,157.0130412,9.031744428e+13,24751500,537000,157.0130412,46.09217877,75248500
601992,157.0140845,9.031804441e+13,24751000,537000,157.0140845,46.09124767,75249000
601996,157.0151278,9.031864453e+13,24750500,537000,157.0151278,46.09031657,75249500
602000,157.0161711,9.031924465e+13,24750000,537000,157.0161711,46.08938547,75250000
602004,157.0172144,9.031984478e+13,24749500,537000,157.0172144,46.08845438,75250500
602008,157.0182577,9.03204449e+13,24749000,537000,157.0182577,46.08752328,75251000
602012,157.019301,9.032104502e+13,24748500,537000,157.019301,46.08659218,75251500
602016,157.0203443,9.032164515e+13,24748000,537000,157.0203443,46.08566108,75252000
602020,157.0213876,9.032224527e+13,24747500,537000,157.0213876,46.08472998,75252500
602024,157.0224309,9.032284539e+13,24747000,537000,157.0224309,46.08379888,75253000
602028,157.0234742,9.032344551e+13,24746500,537000,157.0234742,46.08286778,75253500
602032,157.0245175,9.032404564e+13,24746000,537000,157.0245175,46.08193669,75254000
602036,157.0255608,9.032464576e+13,24745500,537000,157.0255608,46.08100559,75254500
602040,157.0266041,9.032524588e+13,24745000,537000,157.0266041,46.08007449,75255000
602044,157.0276474,9.032584601e+13,24744500,537000,157.0276474,46.07914339,75255500
602048,157.0286907,9.032644613e+13,24744000,537000,157.0286907,46.07821229,75256000
602052,157.029734,9.032704625e+13,24743500,537000,157.029734,46.07728119,75256500
602056,157.0307773,9.032764638e+13,24743000,537000,157.0307773,46.07635009,75257000
602060,157.0318206,9.03282465e+13,24742500,537000,157.0318206,46.07541899,75257500
602064,157.0328638,9.032884662e+13,24742000,537000,157.0328638,46.0744879,75258000
602068,157.0339071,9.032944675e+13,24741500,537000,157.0339071,46.0735568,75258500
602072,157.0349504,9.033004687e+13,24741000,537000,157.0349504,46.0726257,75259000
602076,157.0359937,9.033064699e+13,24740500,537000,157.0359937,46.0716946,75259500
602080,157.037037,9.033124712e+13,24740000,537000,157.037037,46.0707635,75260000
602084,157.0380803,9.033184724e+13,24739500,537000,157.0380803,46.0698324,75260500
602088,157.0391236,9.033244736e+13,24739000,537000,157.0391236,46.0689013,75261000
602092,157.0401669,9.033304748e+13,24738500,537000,157.0401669,46.0679702,75261500
602096,157.0412102,9.033364761e+13,24738000,537000,157.0412102,46.06703911,75262000
602100,157.0422535,9.033424773e+13,24737500,537000,157.0422535,46.06610801,75262500
602104,157.0432968,9.033484785e+13,24737000,537000,157.0432968,46.06517691,75263000
602108,157.0443401,9.033544798e+13,24736500,537000,157.0443401,46.06424581,75263500
602112,157.0453834,9.03360481e+13,24736000,537000,157.0453834,46.06331471,75264000
602116,157.0464267,9.033664822e+13,24735500,537000,157.0464267,46.06238361,75264500
602120,157.04747,9.033724835e+13,24735000,537000,157.04747,46.06145251,75265000
602124,157.0485133,9.033784847e+13,24734500,537000,157.0485133,46.06052142,75265500
602128,157.0495566,9.033844859e+13,24734000,537000,157.0495566,46.05959032,75266000
602132,157.0505999,9.033904872e+13,24733500,537000,157.0505999,46.05865922,75266500
602136,157.0516432,9.033964884e+13,24733000,537000,157.0516432,46.05772812,75267000
602140,157.0526865,9.034024896e+13,24732500,537000,157.0526865,46.05679702,75267500
602144,157.0537298,9.034084909e+13,24732000,537000,157.0537298,46.05586592,75268000
602148,157.0547731,9.034144921e+13,24731500,537000,157.0547731,46.05493482,75268500
602152,157.0558164,9.034204933e+13,24731000,537000,157.0558164,46.05400372,75269000
602156,157.0568597,9.034264945e+13,24730500,537000,157.0568597,46.05307263,75269500
602160,157.057903,9.034324958e+13,24730000,537000,157.057903,46.05214153,75270000
602164,157.0589463,9.03438497e+13,24729500,537000,157.0589463,46.05121043,75270500
602168,157.0599896,9.034444982e+13,24729000,537000,157.0599896,46.05027933,75271000
602172,157.0610329,9.034504995e+13,24728500,537000,157.0610329,46.04934823,75271500
602176,157.0620762,9.034565007e+13,24728000,537000,157.0620762,46.04841713,75272000
602180,157.0631195,9.034625019e+13,24727500,537000,157.0631195,46.04748603,75272500
602184,157.0641628,9.034685032e+13,24727000,537000,157.0641628,46.04655493,75273000
602188,157.0652061,9.034745044e+13,24726500,537000,157.0652061,46.04562384,75273500
602192,157.0662493,9.034805056e+13,24726000,537000,157.0662493,46.04469274,75274000
602196,157.0672926,9.034865069e+13,24725500,537000,157.0672926,46.04376164,75274500
602200,157.0683359,9.034925081e+13,24725000,537000,157.0683359,46.04283054,75275000
602204,157.0693792,9.034985093e+13,24724500,537000,157.0693792,46.04189944,75275500
602208,157.0704225,9.035045106e+13,24724000,537000,157.0704225,46.04096834,75276000
602212,157.0714658,9.035105118e+13,24723500,537000,157.0714658,46.04003724,75276500
602216,157.0725091,9.03516513e+13,24723000,537000,157.0725091,46.03910615,75277000
602220,157.0735524,9.035225142e+13,24722500,537000,157.0735524,46.03817505,75277500
602224,157.0745957,9.035285155e+13,24722000,537000,157.0745957,46.03724395,75278000
602228,157.075639,9.035345167e+13,24721500,537000,157.075639,46.03631285,75278500
602232,157.0766823,9.035405179e+13,24721000,537000,157.0766823,46.03538175,75279000
